Description:,,,,,,,,,,,,,,,,,,,,,,
Source: https://doi.org/10.5061/dryad.9p8cz8wc6,,,,,,,,,,,,,,,,,,,,,,
"Citation: Acevedo, Miguel; Beaudrot, Lydia; Melendez-Ackerman, Elvia; Tremblay, Raymond (2020), Local extinction risk under climate change in a neotropical asymmetrically dispersed epiphyte, Dryad, Dataset, https://doi.org/10.5061/dryad.9p8cz8wc6",,,,,,,,,,,,,,,,,,,,,,
License: CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
UID,x.coord,y.coord,z.coord,Phorophyte,X70199,X20100,X80100,X10101,X60101,X10102,X60102,X120202,X61003,X12404,X71704,X12205,X91705,X72406,X20307,X61507,X10208,Total_Moss_area
1016,159.8821836,-210.2502534,49.72560304,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,39
1017,165.1963583,-207.8084496,50.42313985,ROCKS,,,,,,,,,1,1,1,1,1,1,1,1,1,2
1018,164.1951948,-208.5225726,51.13313985,ROCKS,,,,,,,,,0,0,1,0,1,1,1,1,1,7
1019,163.911589,-207.0666877,50.64485396,ROCKS,,,,,,,,,0,0,0,0,0,0,,0,0,3
1020,163.3610994,-207.6640116,50.96844931,ROCKS,,,,,,,,,0,0,0,0,0,0,,0,0,1
1021,166.5065928,-207.9769059,50.84920121,TREES,,,,,,,,,1,0,0,1,1,,1,,1,1
1022,166.8429781,-208.1446214,50.98600926,TREES,,,,,,,,,0,0,0,0,0,,0,0,0,1
1023,169.0189452,-208.2631523,51.40977981,TREES,,,,,,,,,0,0,0,0,0,,0,0,0,0
1024,169.6881577,-205.8309132,50.71518714,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,0
1025,176.792775,-206.744289,53.34249342,TREES,,,,,,,,,1,1,1,1,1,1,1,1,1,4
1026,176.6079504,-204.3958699,54.08523675,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,9
1027,173.8374471,-202.6010721,53.25366067,TREES,,,,,,,,,0,0,0,,0,0,0,0,0,0
1028,172.7519738,-202.7034878,53.59199632,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,0
1029,177.8416319,-204.3885179,55.66437663,TREES,,,,,,,,,1,1,1,1,1,1,1,1,1,57
1030,178.2572138,-203.5172321,55.35072438,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,24
1031,179.8473393,-204.1953902,56.09267471,TREES,,,,,,,,,0,0,0,,0,0,0,0,0,12
1032,174.5909824,-202.6601169,54.02522795,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,0
1033,188.6890766,-250.1743744,64.78799295,ROCKS,,,,,,,,,1,1,1,1,1,1,1,1,0,270
1034,189.3339679,-250.2081717,64.3686209,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,22
1035,190.4364027,-250.3889191,64.5248922,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,67
1036,189.0624957,-251.6182789,64.55177691,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,64
1045,272.8326497,-350.4024321,98.63446184,ROCKS,,,,,,,,,1,1,1,1,1,1,0,1,1,167
1046,273.3422698,-348.9223876,97.45490439,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,3
1047,272.4629899,-348.5006973,97.37634566,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,18
1048,271.0826391,-347.5466743,96.37532251,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,22
1057,264.8736978,-335.1651126,86.73603001,TREES,,,,,,,,,1,1,1,1,1,1,1,1,1,33
1058,266.2579339,-335.0440077,86.77241597,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,8
1059,266.1368675,-333.394214,85.90103269,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,12
1060,268.1249392,-329.9620388,85.65420186,TREES,,,,,,,,,0,0,0,0,0,0,0,,0,0
1061,28.52691959,-15.20210645,6.204591095,ROCKS,,,,,,,,,1,1,1,,,,,,,8
1062,28.8399156,-16.4574649,7.179531432,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,14
1063,28.37015434,-17.44395391,7.205163237,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,9
1064,28.91182763,-20.09282677,7.70445794,ROCKS,,,,,,,,,0,0,0,0,0,,,,,5
1065,49.84199742,-41.94708002,12.72161383,ROCKS,,,,,,,,,1,1,1,1,1,1,1,1,1,36
1066,50.31650177,-41.74566488,12.5028044,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,13
1067,50.76956384,-42.15271654,13.14461994,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,72
1068,50.01428333,-44.41088326,13.31456506,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,28
1069,113.4344879,-132.4813775,30.30021734,ROCKS,,,,,,,,,1,1,1,1,0,0,1,1,1,10
1070,114.3206078,-132.7864931,30.58674161,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,9
1071,114.4295528,-133.5484539,30.1210694,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,17
1072,115.1867611,-134.2645037,30.30021734,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,24
1073,113.6221195,-132.6227681,31.40552413,TREES,,,,,,,,,1,1,1,1,1,1,1,1,1,102
1074,114.4876979,-132.798872,31.72702306,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,7
1075,115.5476974,-134.9586808,31.77722563,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,33
1076,116.3871002,-135.7480102,32.5236224,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,40
1077,113.3563109,-133.2806676,31.38074549,TREES,,,,,,,,,1,1,1,1,0,1,1,1,1,6
1078,112.9624129,-133.7500969,30.06659919,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,14
1079,111.3672127,-133.4023261,30.47256728,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,31
1080,112.5189924,-131.1550108,31.72218523,TREES,,,,,,,,,0,0,0,0,,,0,0,,0
1081,128.0579351,-150.6833095,33.70630729,ROCKS,,,,,,,,,1,1,1,1,1,1,1,1,1,3
1082,127.9322972,-150.2966356,33.56631298,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,14
1083,127.9117706,-149.8543694,33.58801015,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,14
1084,127.4134848,-148.8116899,33.35727445,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,23
1085,129.8574891,-153.5865212,33.50087133,TREES,,,,,,,,,1,1,,,,,,,,1
1086,131.3381082,-154.4072417,35.59139396,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,11
1087,131.8964845,-154.6936053,35.90346626,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,3
1088,133.5205778,-155.7875269,37.15076936,TREES,,,,,,,,,0,0,0,0,0,0,0,0,,11
1089,128.0725803,-150.9627554,33.69653543,ROCKS,,,,,,,,,1,1,1,1,1,1,1,1,1,51
1090,126.4387748,-150.6303539,33.07316629,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,24
1091,126.4771786,-151.2584456,33.04097389,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,15
1092,125.6184287,-151.091372,32.6785975,ROCKS,,,,,,,,,0,0,0,0,0,0,0,,0,24
1093,128.0455222,-151.9960631,33.32031327,ROCKS,,,,,,,,,1,1,0,1,0,1,1,1,1,21
1094,128.1352657,-151.7944957,33.49269849,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,20
1095,128.5773787,-152.4920274,33.25668958,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,25
1096,129.346291,-152.3567982,33.48605558,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,26
1097,141.3811947,-155.9250446,39.25123999,TREES,,,,,,,,,1,1,1,1,1,1,1,1,1,46
1098,138.7655547,-154.7053516,39.09998907,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,18
1099,137.6961435,-156.5748185,38.79179256,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,13
1100,136.3289486,-155.3940321,38.53728198,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,23
1101,160.0021493,-184.3759483,44.59240966,ROCKS,,,,,,,,,1,,1,1,1,1,1,0,1,3
1102,158.8253597,-183.3529808,43.79792628,ROCKS,,,,,,,,,0,,0,0,0,0,0,0,0,0
1103,157.8815314,-182.9455735,43.45354706,ROCKS,,,,,,,,,0,,0,0,0,0,0,0,0,0
1104,159.3369617,-181.4947044,43.15016858,ROCKS,,,,,,,,,0,,0,0,0,0,0,0,0,0
1105,162.131676,-172.3274358,43.21732484,TREES,,,,,,,,,1,1,1,1,1,1,1,,,11
1106,160.4669133,-169.5568053,44.20554121,TREES,,,,,,,,,0,0,0,0,0,,0,0,,6
1107,159.7020845,-167.5590939,45.0600406,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,30
1108,165.7469177,-170.8667833,45.94754868,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,46
1109,168.3087776,-173.1281237,45.787925,ROCKS,,,,,,,,,1,1,1,1,1,0,1,1,1,304
1110,171.5981037,-173.3869993,45.73033206,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,47
1111,172.3450667,-172.8458789,45.96458352,ROCKS,,,,,,,,,0,0,0,1,0,0,0,0,0,48
1112,173.5048184,-173.3095734,45.87867751,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,20
1113,165.0341148,-179.6740252,43.83948816,ROCKS,,,,,,,,,1,1,1,1,1,,1,1,1,5
1114,166.7354768,-180.4137985,44.37146826,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,3
1115,167.747157,-180.9391376,44.15411884,ROCKS,,,,,,,,,0,0,0,0,0,0,0,,0,0
1116,168.3125132,-181.4912711,44.39968583,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,1
1117,175.2562357,-186.2419616,47.3701365,ROCKS,,,,,,,,,1,1,1,1,1,1,1,0,1,399
1118,177.1912914,-185.9354789,46.73356149,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,23
1119,177.7724308,-187.1827284,47.51092022,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,6
1120,177.3277471,-183.8589603,46.34420007,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,8
1121,183.3227721,-192.6096297,49.1316735,TREES,,,,,,,,,1,1,1,1,1,1,1,1,1,42
1122,186.3534128,-189.1841135,49.37137218,TREES,,,,,,,,,0,0,0,0,0,0,0,0,,6
1123,189.4377834,-187.9174165,50.77001763,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,37
1124,187.3776896,-186.3656044,50.44445373,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,8
1125,184.1169257,-192.7784323,48.53090249,TREES,,,,,,,,,1,1,,1,1,1,1,1,,32
1126,185.6178314,-191.8586761,48.34588711,TREES,,,,,,,,,0,0,1,0,0,0,0,0,1,1
1127,187.9203691,-190.7561055,49.13630548,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,29
1128,189.6605711,-189.5778071,49.65961564,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,68
1129,184.6899428,-196.0281741,48.55970006,TREES,,,,,,,,,1,1,1,1,,1,1,1,,12
1130,185.2396078,-195.4589794,49.32382426,TREES,,,,,,,,,0,0,0,0,,0,0,0,0,8
1131,188.6904202,-193.9010826,49.60572246,TREES,,,,,,,,,0,0,0,0,,0,0,0,0,28
1132,190.1679104,-194.3533914,50.31100657,TREES,,,,,,,,,0,0,0,0,,0,0,,0,34
1137,41.58095306,-20.99083798,8.682158896,ROCKS,,,,,,,,,1,1,1,0,1,1,,1,1,76
1138,40.69988877,-19.88318837,8.249448773,ROCKS,,,,,,,,,0,0,0,0,0,0,,0,0,33
1139,40.56626079,-19.08247938,8.397611797,ROCKS,,,,,,,,,0,0,0,0,0,0,,0,0,21
1140,39.86546256,-18.39901456,8.410232978,ROCKS,,,,,,,,,0,0,0,0,0,0,,0,0,61
1165,86.59304884,-97.84301258,23.63498229,ROCKS,,,,,,,,,1,1,1,1,1,1,1,1,0,14
1166,86.18695058,-98.42298099,22.72876992,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,5
1167,85.05684725,-97.9235215,22.24988193,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,7
1168,84.32065853,-96.9249073,22.21998229,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,3
1169,87.57998683,-96.78465116,24.16169331,ROCKS,,,,,,,,,1,1,1,1,1,1,1,1,1,24
1170,88.85879721,-97.27554047,24.13778351,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,34
1171,89.12559973,-98.56267541,23.70375172,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,28
1172,90.30422825,-98.35749268,23.99683505,ROCKS,,,,,,,,,0,0,0,0,0,0,0,0,0,21
1177,40.86359417,-23.13479771,9.245836912,TREES,,,,,,,,,1,1,1,1,1,1,,,,208
1178,36.56458408,-28.0802431,11.374964,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,18
1179,34.16479488,-27.1598424,11.41314014,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,19
1180,34.4580555,-29.88482705,11.47990904,TREES,,,,,,,,,0,0,0,0,0,0,0,0,0,33
